Persona,Emocion,Tiempo
Persona2,contempt,0.17201852798461914
Persona2,contempt,0.20701169967651367
Persona2,contempt,0.2730088233947754
Persona2,contempt,0.20399928092956543
Persona2,contempt,0.19399523735046387
Persona2,contempt,0.21400976181030273
Persona2,contempt,0.16403985023498535
Persona2,contempt,0.1849956512451172
Persona2,contempt,0.17403101921081543
Persona2,contempt,0.18900251388549805
Persona2,contempt,0.17700982093811035
Persona2,contempt,0.18701171875
Persona2,contempt,0.17901968955993652
Persona2,contempt,0.2540156841278076
Persona2,contempt,0.2630033493041992
Persona2,contempt,0.17302274703979492
Persona1,fear,0.1620020866394043
Persona1,fear,0.1850128173828125
Persona1,fear,0.17601418495178223
Persona4,sadness,0.1810150146484375
Persona1,fear,0.17800235748291016
Persona1,fear,0.17200350761413574
Persona1,fear,0.24100422859191895
Persona4,sadness,0.17200303077697754
Persona1,fear,0.1990048885345459
Persona1,fear,0.1800229549407959
Persona1,fear,0.17399072647094727
Persona1,fear,0.17000079154968262
Persona1,fear,0.18602275848388672
Persona1,fear,0.18002724647521973
Persona1,fear,0.19100594520568848
Persona1,fear,0.18300962448120117
Persona1,fear,0.1810145378112793
Persona1,fear,0.19400548934936523
Persona1,fear,0.22599267959594727
Persona1,fear,0.16400432586669922
Persona1,fear,0.19403862953186035
Persona1,fear,0.17202353477478027
Persona1,fear,0.20999383926391602
Persona1,fear,0.22901034355163574
Persona2,contempt,0.27100610733032227
Persona1,fear,0.2270054817199707
Persona1,fear,0.20902132987976074
Persona1,fear,0.18201518058776855
Persona1,fear,0.17399835586547852
Persona1,fear,0.18100380897521973
Persona1,fear,0.19102072715759277
Persona1,fear,0.21300292015075684
Persona1,fear,0.19000554084777832
Persona1,fear,0.2040102481842041
Persona1,fear,0.20803546905517578
Persona1,fear,0.28800415992736816
Persona1,fear,0.9760005474090576
Persona1,fear,0.36002445220947266
Persona1,fear,0.47400426864624023
Persona1,fear,0.3460056781768799
Persona1,fear,0.1990063190460205
Persona1,fear,0.5180015563964844
Persona1,fear,0.2230212688446045
Persona1,fear,0.2040107250213623
Persona2,contempt,0.18201899528503418
Persona2,contempt,0.1800398826599121
Persona1,fear,0.24300360679626465
Persona2,contempt,0.24300646781921387
Persona1,fear,0.17702388763427734
Persona2,contempt,0.17200398445129395
Persona1,fear,0.16802716255187988
Persona1,fear,0.16602706909179688
Persona1,fear,0.1670067310333252
Persona1,fear,0.16400933265686035
Persona1,fear,0.17599749565124512
Persona1,fear,0.16100740432739258
Persona4,sadness,0.17499709129333496
Persona1,fear,0.17303085327148438
Persona1,fear,0.16701769828796387
Persona1,fear,0.15201807022094727
Persona2,contempt,0.18302488327026367
Persona1,fear,0.15701723098754883
Persona1,fear,0.2020092010498047
Persona1,fear,0.13302326202392578
Persona1,fear,0.12701892852783203
Persona1,fear,0.12902283668518066
Persona1,fear,0.12501978874206543
Persona1,fear,0.12702083587646484
Persona1,fear,0.1300218105316162
Persona1,fear,0.12402772903442383
Persona1,fear,0.13301730155944824
Persona1,fear,0.1300196647644043
Persona1,fear,0.12801790237426758
Persona1,fear,0.1320188045501709
Persona1,fear,0.13402605056762695
Persona1,fear,0.13202476501464844
Persona1,fear,0.1500084400177002
Persona1,fear,0.16601037979125977
Persona2,contempt,0.16103267669677734
Persona2,contempt,0.13002514839172363
Persona2,contempt,0.1410219669342041
Persona4,sadness,0.14403128623962402
Persona4,sadness,0.15201807022094727
Persona4,sadness,0.14101696014404297
Persona4,sadness,0.14002442359924316
Persona4,sadness,0.14002060890197754
Persona4,sadness,0.14603090286254883
Persona4,sadness,0.15603113174438477
Persona2,contempt,0.13801932334899902
Persona2,contempt,0.1529996395111084
Persona2,contempt,0.1289994716644287
Persona1,fear,0.13901352882385254
Persona1,fear,0.1280052661895752
Persona1,fear,0.16001558303833008
Persona1,fear,0.2120065689086914
Persona1,fear,0.2040109634399414
Persona1,fear,0.23598980903625488
Persona2,contempt,0.15902090072631836
Persona2,contempt,0.16902518272399902
Persona2,contempt,0.21902894973754883
Persona2,contempt,0.20603442192077637
Persona1,fear,0.20502591133117676
Persona2,contempt,0.1949937343597412
Persona1,fear,0.21701884269714355
Persona1,fear,0.19202280044555664
Persona2,contempt,0.1880197525024414
Persona1,fear,0.1980278491973877
Persona1,fear,0.18501710891723633
Persona1,fear,0.228010892868042
Persona1,fear,0.20502233505249023
Persona1,fear,0.20601987838745117
Persona1,fear,0.1940019130706787
Persona1,fear,0.2020270824432373
Persona1,fear,0.25301241874694824
Persona1,fear,0.22600412368774414
Persona1,fear,0.25001025199890137
Persona1,fear,0.1990194320678711
Persona4,sadness,0.1940164566040039
Persona1,fear,0.20801091194152832
Persona1,fear,0.21602582931518555
Persona1,fear,0.20302057266235352
Persona1,fear,0.22002315521240234
Persona4,sadness,0.21300387382507324
Persona1,fear,0.21500492095947266
Persona1,fear,0.21500873565673828
Persona4,sadness,0.19901418685913086
Persona1,fear,0.20900845527648926
Persona1,fear,0.2180016040802002
Persona4,sadness,0.19398951530456543
Persona4,sadness,0.20800280570983887
Persona4,sadness,0.21300911903381348
Persona4,sadness,0.2160038948059082
Persona1,fear,0.20102930068969727
Persona4,sadness,0.20403337478637695
Persona4,sadness,0.36800670623779297
Persona4,sadness,0.21802425384521484
Persona1,fear,0.2059924602508545
Persona4,sadness,0.21202349662780762
Persona4,sadness,0.22002887725830078
Persona1,fear,0.22599554061889648
Persona1,fear,0.2170095443725586
Persona1,fear,0.19900274276733398
Persona4,sadness,0.23202252388000488
Persona4,sadness,0.21802568435668945
Persona5,anger,0.20200276374816895
Persona5,anger,0.19502639770507812
Persona5,anger,0.19000673294067383
Persona5,anger,0.2789931297302246
Persona5,anger,0.1990065574645996
Persona5,anger,0.19600296020507812
Persona5,anger,0.20099878311157227
Persona1,fear,0.2070157527923584
Persona1,fear,0.20501112937927246
Persona1,fear,0.20702672004699707
Persona5,anger,0.2510366439819336
Persona5,anger,0.2510035037994385
Persona5,anger,0.298999547958374
Persona1,fear,0.2020092010498047
Persona1,fear,0.20201396942138672
Persona1,fear,0.24001026153564453
Persona6,surprise,0.20299506187438965
Persona5,anger,0.23499107360839844
Persona6,surprise,0.21501755714416504
Persona6,surprise,0.36900758743286133
Persona6,surprise,0.2020246982574463
Persona6,surprise,0.20702672004699707
Persona6,surprise,0.20502281188964844
Persona6,surprise,0.20904183387756348
Persona6,surprise,0.2790038585662842
Persona5,anger,0.20601296424865723
Persona5,anger,0.2300252914428711
Persona5,anger,0.21302008628845215
Persona5,anger,0.20700478553771973
Persona5,anger,0.22002458572387695
Persona5,anger,0.21502113342285156
Persona5,anger,0.21001958847045898
Persona5,anger,0.2170252799987793
Persona5,anger,0.23502850532531738
Persona5,anger,0.21199822425842285
Persona5,anger,0.20002484321594238
Persona6,surprise,0.2180187702178955
Persona5,anger,0.19702982902526855
Persona6,surprise,0.19300031661987305
Persona6,surprise,0.5360040664672852
Persona6,surprise,0.2589991092681885
Persona6,surprise,0.16902613639831543
Persona6,surprise,0.1910109519958496
Persona6,surprise,0.24903321266174316
Persona6,surprise,0.17002511024475098
Persona6,surprise,0.7280046939849854
Persona1,fear,0.5420200824737549
Persona1,fear,0.23199939727783203
Persona1,fear,0.17300820350646973
Persona1,fear,0.17600679397583008
Persona1,fear,0.15802764892578125
Persona1,fear,0.16503238677978516
Persona6,surprise,0.14801955223083496
Persona6,surprise,0.14503240585327148
Persona6,surprise,0.15202689170837402
Persona6,surprise,0.14802312850952148
Persona6,surprise,0.14303016662597656
Persona6,surprise,0.15503334999084473
Persona5,anger,0.1460282802581787
Persona5,anger,0.14502644538879395
Persona1,fear,0.16300725936889648
Persona5,anger,0.20701003074645996
Persona1,fear,0.2020282745361328
Persona5,anger,0.19300460815429688
Persona5,anger,0.14401817321777344
Persona5,anger,0.15801548957824707
Persona5,anger,0.14302706718444824
Persona7,happy,0.15900278091430664
Persona1,fear,0.16703057289123535
Persona1,fear,0.1520242691040039
Persona5,anger,0.1480257511138916
Persona6,surprise,0.15401053428649902
Persona6,surprise,0.1580049991607666
Persona5,anger,0.15602326393127441
Persona6,surprise,0.15601205825805664
Persona6,surprise,0.15001773834228516
Persona1,fear,0.14601659774780273
Persona6,surprise,0.14902091026306152
Persona1,fear,0.1320047378540039
Persona4,sadness,0.14401865005493164
Persona4,sadness,0.1340177059173584
Persona5,anger,0.149017333984375
Persona5,anger,0.15001773834228516
Persona1,fear,0.15202641487121582
Persona5,anger,0.1470353603363037
Persona1,fear,0.15002799034118652
Persona2,contempt,0.12102746963500977
Persona2,contempt,0.11802268028259277
Persona4,sadness,0.13303041458129883
Persona4,sadness,0.14001917839050293
Persona4,sadness,0.13800644874572754
Persona4,sadness,0.13901019096374512
Persona4,sadness,0.13600778579711914
Persona4,sadness,0.1360318660736084
Persona2,contempt,0.13701653480529785
Persona4,sadness,0.1390233039855957
Persona4,sadness,0.112030029296875
Persona4,sadness,0.11002612113952637
Persona4,sadness,0.11100602149963379
Persona2,contempt,0.13602614402770996
Persona5,anger,0.14200854301452637
Persona2,contempt,0.13300776481628418
Persona2,contempt,0.12801671028137207
Persona4,sadness,0.1470165252685547
Persona1,fear,0.12201905250549316
Persona1,fear,0.13703083992004395
Persona1,fear,0.14200592041015625
Persona1,fear,0.1330106258392334
Persona2,contempt,0.1310110092163086
Persona2,contempt,0.15700149536132812
Persona2,contempt,0.2710080146789551
Persona2,contempt,0.3440251350402832
Persona2,contempt,0.27401113510131836
Persona2,contempt,0.2810049057006836
Persona2,contempt,0.2920036315917969
Persona2,contempt,0.18602442741394043
Persona2,contempt,0.19702434539794922
Persona2,contempt,0.1770036220550537
Persona2,contempt,0.1910080909729004
Persona5,anger,0.2000288963317871
Persona2,contempt,0.1690201759338379
Persona4,sadness,0.14000797271728516
Persona4,sadness,0.19800448417663574
Persona4,sadness,0.1850283145904541
Persona4,sadness,0.14403128623962402
Persona4,sadness,0.1400012969970703
Persona4,sadness,0.12302494049072266
Persona5,anger,0.1810016632080078
Persona4,sadness,0.19002342224121094
Persona2,contempt,0.13200998306274414
Persona4,sadness,0.1400315761566162
Persona2,contempt,0.16602492332458496
Persona4,sadness,0.17502713203430176
Persona2,contempt,0.1740257740020752
Persona4,sadness,0.18301010131835938
Persona2,contempt,0.14900708198547363
Persona4,sadness,0.15900611877441406
Persona2,contempt,0.1580219268798828
Persona4,sadness,0.16601967811584473
Persona2,contempt,0.14002084732055664
Persona4,sadness,0.1480259895324707
Persona2,contempt,0.13102984428405762
Persona4,sadness,0.13902759552001953
Persona2,contempt,0.1320180892944336
Persona4,sadness,0.14002680778503418
Persona2,contempt,0.1300203800201416
Persona4,sadness,0.13802170753479004
Persona2,contempt,0.130021333694458
Persona4,sadness,0.1380176544189453
Persona2,contempt,0.16400909423828125
Persona4,sadness,0.17301559448242188
Persona2,contempt,0.18100404739379883
Persona4,sadness,0.19100141525268555
Persona2,contempt,0.15901684761047363
Persona4,sadness,0.16700506210327148
Persona2,contempt,0.15402626991271973
Persona4,sadness,0.16202855110168457
Persona2,contempt,0.1530170440673828
Persona4,sadness,0.16103529930114746
Persona2,contempt,0.1300053596496582
Persona4,sadness,0.13903546333312988
Persona2,contempt,0.1340177059173584
Persona4,sadness,0.14202618598937988
Persona2,contempt,0.1800243854522705
Persona4,sadness,0.18801021575927734
Persona2,contempt,0.14401030540466309
Persona4,sadness,0.15302395820617676
Persona2,contempt,0.1340324878692627
Persona4,sadness,0.14203357696533203
Persona2,contempt,0.12602758407592773
Persona4,sadness,0.13402724266052246
Persona2,contempt,0.13100481033325195
Persona4,sadness,0.13901209831237793
Persona2,contempt,0.14302825927734375
Persona4,sadness,0.15300822257995605
Persona2,contempt,0.1490187644958496
Persona4,sadness,0.15601778030395508
Persona2,contempt,0.13703179359436035
Persona4,sadness,0.14502763748168945
Persona2,contempt,0.13002324104309082
Persona4,sadness,0.13901352882385254
Persona2,contempt,0.18702411651611328
Persona4,sadness,0.1950240135192871
Persona2,contempt,0.13300824165344238
Persona4,sadness,0.1400308609008789
Persona2,contempt,0.1670057773590088
Persona4,sadness,0.17901206016540527
Persona2,contempt,0.18100857734680176
Persona4,sadness,0.19002151489257812
Persona2,contempt,0.1300218105316162
Persona4,sadness,0.13802027702331543
Persona2,contempt,0.15100979804992676
Persona4,sadness,0.16200733184814453
Persona2,contempt,0.1480097770690918
Persona4,sadness,0.15700745582580566
Persona2,contempt,0.15900588035583496
Persona4,sadness,0.167008638381958
Persona2,contempt,0.13700199127197266
Persona4,sadness,0.14800405502319336
Persona2,contempt,0.13300347328186035
Persona4,sadness,0.14700555801391602
Persona2,contempt,0.1260232925415039
Persona4,sadness,0.1340193748474121
Persona2,contempt,0.11902403831481934
Persona4,sadness,0.12702584266662598
Persona2,contempt,0.11702799797058105
Persona4,sadness,0.12502527236938477
Persona2,contempt,0.11702823638916016
Persona4,sadness,0.12402749061584473
Persona2,contempt,0.11800575256347656
Persona4,sadness,0.1250309944152832
Persona2,contempt,0.1200251579284668
Persona4,sadness,0.1270287036895752
Persona2,contempt,0.12402534484863281
Persona4,sadness,0.13202643394470215
Persona2,contempt,0.1430063247680664
Persona4,sadness,0.15201163291931152
Persona2,contempt,0.13202857971191406
Persona4,sadness,0.14002680778503418
Persona2,contempt,0.1280224323272705
Persona4,sadness,0.13602256774902344
Persona2,contempt,0.1900179386138916
Persona4,sadness,0.19901514053344727
Persona2,contempt,0.1520097255706787
Persona4,sadness,0.15903329849243164
Persona2,contempt,0.13200640678405762
Persona4,sadness,0.1410057544708252
Persona2,contempt,0.1740121841430664
Persona4,sadness,0.18201303482055664
Persona2,contempt,0.14300251007080078
Persona4,sadness,0.1520075798034668
Persona2,contempt,0.16700387001037598
Persona4,sadness,0.1770002841949463
Persona2,contempt,0.1460132598876953
Persona4,sadness,0.1540210247039795
Persona2,contempt,0.13802456855773926
Persona4,sadness,0.14602923393249512
Persona2,contempt,0.1480255126953125
Persona4,sadness,0.16101574897766113
Persona2,contempt,0.12002229690551758
Persona4,sadness,0.12802410125732422
Persona2,contempt,0.12201070785522461
Persona4,sadness,0.12900114059448242
Persona2,contempt,0.15002202987670898
Persona4,sadness,0.1590266227722168
Persona2,contempt,0.13401031494140625
Persona4,sadness,0.14402508735656738
Persona2,contempt,0.13101744651794434
Persona4,sadness,0.1390058994293213
Persona2,contempt,0.1280231475830078
Persona4,sadness,0.13702964782714844
Persona2,contempt,0.13900995254516602
Persona4,sadness,0.14703035354614258
Persona2,contempt,0.12401413917541504
Persona4,sadness,0.13101792335510254
Persona2,contempt,0.12900924682617188
Persona4,sadness,0.1370077133178711
Persona2,contempt,0.13401007652282715
Persona4,sadness,0.14200639724731445
Persona2,contempt,0.13200879096984863
Persona4,sadness,0.14002346992492676
Persona2,contempt,0.13002610206604004
Persona4,sadness,0.1380293369293213
Persona2,contempt,0.14102768898010254
Persona4,sadness,0.14900803565979004
Persona2,contempt,0.12902426719665527
Persona4,sadness,0.1370241641998291
Persona2,contempt,0.1190195083618164
Persona4,sadness,0.12702703475952148
Persona2,contempt,0.12202906608581543
Persona4,sadness,0.12903070449829102
Persona2,contempt,0.1310129165649414
Persona4,sadness,0.14099764823913574
Persona2,contempt,0.12301135063171387
Persona4,sadness,0.13202643394470215
Persona2,contempt,0.1260080337524414
Persona4,sadness,0.13501262664794922
Persona2,contempt,0.12302207946777344
Persona4,sadness,0.131026029586792
Persona2,contempt,0.1740257740020752
Persona4,sadness,0.18201684951782227
Persona2,contempt,0.1240243911743164
Persona4,sadness,0.13202881813049316
Persona2,contempt,0.20701336860656738
Persona4,sadness,0.2150101661682129
Persona2,contempt,0.14701151847839355
Persona4,sadness,0.15900659561157227
Persona2,contempt,0.15700316429138184
Persona4,sadness,0.16700410842895508
Persona2,contempt,0.15201520919799805
Persona4,sadness,0.16402626037597656
Persona2,contempt,0.16099929809570312
Persona4,sadness,0.17002534866333008
Persona2,contempt,0.13902902603149414
Persona4,sadness,0.14701223373413086
Persona2,contempt,0.1580033302307129
Persona4,sadness,0.17000460624694824
Persona2,contempt,0.16002202033996582
Persona4,sadness,0.16802120208740234
Persona2,contempt,0.13202524185180664
Persona4,sadness,0.1400008201599121
Persona2,contempt,0.14100050926208496
Persona4,sadness,0.15000367164611816
Persona2,contempt,0.1500253677368164
Persona4,sadness,0.15900826454162598
Persona2,contempt,0.16600680351257324
Persona4,sadness,0.1740131378173828
Persona2,contempt,0.16401267051696777
Persona4,sadness,0.17900681495666504
Persona2,contempt,0.19001483917236328
Persona4,sadness,0.1990048885345459
Persona2,contempt,0.23401284217834473
Persona4,sadness,0.251009464263916
Persona2,contempt,0.13301944732666016
Persona4,sadness,0.14002513885498047
Persona2,contempt,0.13100671768188477
Persona4,sadness,0.14002442359924316
Persona2,contempt,0.15800976753234863
Persona4,sadness,0.17000341415405273
Persona2,contempt,0.2350304126739502
Persona4,sadness,0.2430274486541748
Persona2,contempt,0.12902545928955078
Persona4,sadness,0.1370232105255127
Persona2,contempt,0.12702536582946777
Persona1,fear,0.1350107192993164
Persona2,contempt,0.17400836944580078
Persona1,fear,0.18202471733093262
Persona2,contempt,0.21800541877746582
Persona1,fear,0.23000192642211914
Persona2,contempt,0.17900681495666504
Persona1,fear,0.18900752067565918
Persona2,contempt,0.16201996803283691
Persona4,sadness,0.17200589179992676
Persona2,contempt,0.15800881385803223
Persona4,sadness,0.16602587699890137
Persona2,contempt,0.1620032787322998
Persona4,sadness,0.17400360107421875
Persona2,contempt,0.17500901222229004
Persona4,sadness,0.184004545211792
Persona2,contempt,0.16402912139892578
Persona4,sadness,0.17202210426330566
Persona2,contempt,0.14300775527954102
Persona4,sadness,0.15300679206848145
Persona2,contempt,0.14202547073364258
Persona4,sadness,0.1500234603881836
Persona2,contempt,0.1390070915222168
Persona4,sadness,0.14800500869750977
Persona2,contempt,0.14300942420959473
Persona4,sadness,0.15102553367614746
Persona2,contempt,0.1500074863433838
Persona4,sadness,0.15801024436950684
Persona2,contempt,0.14202356338500977
Persona4,sadness,0.1500263214111328
Persona2,contempt,0.13302135467529297
Persona4,sadness,0.14201021194458008
Persona2,contempt,0.12902617454528809
Persona4,sadness,0.13700532913208008
Persona2,contempt,0.15001440048217773
Persona4,sadness,0.1630086898803711
Persona2,contempt,0.17801189422607422
Persona4,sadness,0.18602657318115234
Persona2,contempt,0.15700793266296387
Persona4,sadness,0.16901087760925293
Persona2,contempt,0.17102575302124023
Persona4,sadness,0.1790008544921875
Persona2,contempt,0.15302395820617676
Persona1,fear,0.1620025634765625
Persona2,contempt,0.133026123046875
Persona1,fear,0.1420152187347412
Persona2,contempt,0.1920177936553955
Persona4,sadness,0.20300602912902832
Persona2,contempt,0.19501566886901855
Persona4,sadness,0.20701098442077637
Persona2,contempt,0.1380140781402588
Persona4,sadness,0.1490037441253662
Persona2,contempt,0.14200663566589355
Persona4,sadness,0.15301132202148438
Persona2,contempt,0.18700385093688965
Persona4,sadness,0.20702385902404785
Persona2,contempt,0.260012149810791
Persona4,sadness,0.2740147113800049
Persona2,contempt,0.19899702072143555
Persona1,fear,0.20999717712402344
Persona2,contempt,0.19301152229309082
Persona4,sadness,0.20400547981262207
Persona2,contempt,0.19301509857177734
Persona4,sadness,0.20400404930114746
Persona2,contempt,0.18601107597351074
Persona4,sadness,0.19800996780395508
Persona2,contempt,0.2200157642364502
Persona4,sadness,0.23200416564941406
Persona2,contempt,0.21301841735839844
Persona4,sadness,0.22500300407409668
Persona2,contempt,0.18898749351501465
Persona4,sadness,0.19899296760559082
Persona2,contempt,0.1930234432220459
Persona4,sadness,0.20401573181152344
Persona2,contempt,0.34700465202331543
Persona1,fear,0.3640022277832031
Persona2,contempt,0.21800827980041504
Persona1,fear,0.23100018501281738
Persona2,contempt,0.25801801681518555
Persona4,sadness,0.27002596855163574
Persona2,contempt,0.32100725173950195
Persona4,sadness,0.3339974880218506
Persona2,contempt,0.20400619506835938
Persona4,sadness,0.21500229835510254
Persona2,contempt,0.24401545524597168
Persona4,sadness,0.2559990882873535
Persona2,contempt,0.3320021629333496
Persona4,sadness,0.34500837326049805
Persona2,contempt,0.24501276016235352
Persona4,sadness,0.2570064067840576
Persona2,contempt,0.18200302124023438
Persona4,sadness,0.19400620460510254
Persona2,contempt,0.1760084629058838
Persona4,sadness,0.18900394439697266
Persona2,contempt,0.14300012588500977
Persona4,sadness,0.15500116348266602
Persona2,contempt,0.2290182113647461
Persona4,sadness,0.2430112361907959
Persona2,contempt,0.14600825309753418
Persona4,sadness,0.15700793266296387
Persona2,contempt,0.1890096664428711
Persona1,fear,0.20201444625854492
Persona2,contempt,0.15700435638427734
Persona4,sadness,0.16801714897155762
Persona2,contempt,0.17000174522399902
Persona1,fear,0.18201780319213867
Persona2,contempt,0.15100693702697754
Persona1,fear,0.16101551055908203
Persona2,contempt,0.20499873161315918
Persona4,sadness,0.2180004119873047
Persona2,contempt,0.16200685501098633
Persona4,sadness,0.1730337142944336
Persona2,contempt,0.14402532577514648
Persona4,sadness,0.15401339530944824
Persona2,contempt,0.17600679397583008
Persona4,sadness,0.19200825691223145
Persona2,contempt,0.1540076732635498
Persona4,sadness,0.16701722145080566
Persona2,contempt,0.15200471878051758
Persona4,sadness,0.1780076026916504
Persona2,contempt,0.15301752090454102
Persona4,sadness,0.16400790214538574
Persona2,contempt,0.14101934432983398
Persona4,sadness,0.1520071029663086
Persona2,contempt,0.15601181983947754
Persona4,sadness,0.16800975799560547
Persona2,contempt,0.13201618194580078
Persona4,sadness,0.14301538467407227
Persona2,contempt,0.13699817657470703
Persona4,sadness,0.14801239967346191
Persona2,contempt,0.14001893997192383
Persona4,sadness,0.1520066261291504
Persona2,contempt,0.13200974464416504
Persona4,sadness,0.14300012588500977
Persona2,contempt,0.13002276420593262
Persona4,sadness,0.1400141716003418
Persona2,contempt,0.17101025581359863
Persona1,fear,0.18301081657409668
Persona2,contempt,0.14100241661071777
Persona4,sadness,0.15100669860839844
Persona2,contempt,0.24900269508361816
Persona1,fear,0.2629992961883545
Persona2,contempt,0.11002516746520996
Persona2,contempt,0.1510024070739746
Persona2,contempt,0.11501240730285645
Persona5,anger,0.3040010929107666
Persona5,anger,0.245009183883667
Persona5,anger,0.24900579452514648
Persona5,anger,0.17600536346435547
Persona5,anger,0.17000365257263184
Persona5,anger,0.17000865936279297
Persona5,anger,0.17300176620483398
Persona5,anger,0.20000743865966797
Persona5,anger,0.19000840187072754
Persona5,anger,0.17800307273864746
Persona5,anger,0.19400906562805176
Persona5,anger,0.19400644302368164
Persona5,anger,0.2020108699798584
Persona5,anger,0.16901111602783203
Persona5,anger,0.38700246810913086
Persona5,anger,0.4720034599304199
Persona5,anger,0.2250041961669922
Persona5,anger,0.25600218772888184
Persona5,anger,0.15200495719909668
Persona5,anger,0.18700742721557617
Persona5,anger,0.14200568199157715
Persona1,fear,0.13801097869873047
Persona1,fear,0.12700939178466797
Persona5,anger,0.1710200309753418
Persona5,anger,0.1720261573791504
Persona5,anger,0.16703486442565918
Persona5,anger,0.1810295581817627
Persona5,anger,0.22802281379699707
Persona5,anger,0.19000625610351562
Persona4,sadness,0.23300576210021973
Persona5,anger,0.22202181816101074
Persona5,anger,0.2100200653076172
Persona4,sadness,0.17702913284301758
Persona4,sadness,0.16501283645629883
Persona5,anger,0.1990208625793457
Persona5,anger,0.17302298545837402
Persona4,sadness,0.1679997444152832
Persona4,sadness,0.16802620887756348
Persona4,sadness,0.18100833892822266
Persona4,sadness,0.2310192584991455
Persona4,sadness,0.19700098037719727
Persona4,sadness,0.20302271842956543
Persona4,sadness,0.16802096366882324
Persona4,sadness,0.20400762557983398
Persona4,sadness,0.1860218048095703
Persona4,sadness,0.1710221767425537
Persona4,sadness,0.19302964210510254
Persona4,sadness,0.2480316162109375
Persona4,sadness,0.19002556800842285
Persona4,sadness,0.19502568244934082
Persona4,sadness,0.20702481269836426
Persona4,sadness,0.1790025234222412
Persona4,sadness,0.17702364921569824
Persona4,sadness,0.18702483177185059
Persona4,sadness,0.1670224666595459
Persona4,sadness,0.17101573944091797
Persona4,sadness,0.174027681350708
Persona4,sadness,0.22700738906860352
Persona4,sadness,0.20700836181640625
Persona4,sadness,0.12901592254638672
Persona3,disgust,0.12501955032348633
Persona4,sadness,0.17701172828674316
Persona4,sadness,0.16700077056884766
Persona4,sadness,0.17402243614196777
Persona4,sadness,0.17002487182617188
Persona4,sadness,0.18102622032165527
Persona4,sadness,0.1740283966064453
Persona4,sadness,0.17803168296813965
Persona4,sadness,0.16802453994750977
Persona4,sadness,0.17801618576049805
Persona4,sadness,0.17203021049499512
Persona4,sadness,0.17102527618408203
Persona4,sadness,0.1730194091796875
Persona4,sadness,0.16902375221252441
Persona4,sadness,0.16702008247375488
Persona4,sadness,0.1790304183959961
Persona4,sadness,0.19400906562805176
Persona4,sadness,0.18102288246154785
Persona4,sadness,0.17702984809875488
Persona4,sadness,0.17101550102233887
Persona4,sadness,0.22102141380310059
Persona4,sadness,0.18402743339538574
Persona4,sadness,0.1740250587463379
Persona4,sadness,0.16903162002563477
Persona4,sadness,0.17901277542114258
Persona4,sadness,0.20700573921203613
Persona4,sadness,0.17502260208129883
Persona4,sadness,0.16602492332458496
Persona4,sadness,0.17501282691955566
Persona4,sadness,0.20800161361694336
Persona4,sadness,0.19301962852478027
Persona4,sadness,0.17802071571350098
Persona4,sadness,0.169022798538208
Persona4,sadness,0.17700719833374023
Persona4,sadness,0.20000600814819336
Persona4,sadness,0.176008939743042
Persona4,sadness,0.1730203628540039
Persona4,sadness,0.1710224151611328
Persona4,sadness,0.17702674865722656
Persona4,sadness,0.17602777481079102
Persona4,sadness,0.17800259590148926
Persona2,contempt,0.19602370262145996
Persona4,sadness,0.20401763916015625
Persona4,sadness,0.17802929878234863
Persona4,sadness,0.1740248203277588
Persona4,sadness,0.17002415657043457
Persona4,sadness,0.16503214836120605
Persona4,sadness,0.17203068733215332
Persona4,sadness,0.18302559852600098
Persona4,sadness,0.1850271224975586
Persona4,sadness,0.1920161247253418
Persona5,anger,0.1790294647216797
Persona5,anger,0.17203211784362793
Persona5,anger,0.17903351783752441
Persona5,anger,0.1750199794769287
Persona4,sadness,0.1690220832824707
Persona2,contempt,0.16602659225463867
Persona5,anger,0.1780087947845459
Persona5,anger,0.19501543045043945
Persona5,anger,0.20601606369018555
Persona5,anger,0.18102717399597168
Persona5,anger,0.18003082275390625
Persona5,anger,0.16802000999450684
Persona5,anger,0.1690225601196289
Persona5,anger,0.17102861404418945
Persona5,anger,0.16802525520324707
Persona5,anger,0.17100906372070312
Persona5,anger,0.1680312156677246
Persona5,anger,0.17303156852722168
Persona5,anger,0.16901946067810059
Persona5,anger,0.17202448844909668
Persona5,anger,0.17600321769714355
Persona5,anger,0.17101693153381348
Persona5,anger,0.1710190773010254
Persona5,anger,0.2070169448852539
Persona5,anger,0.16701841354370117
Persona5,anger,0.18802952766418457
Persona5,anger,0.1920175552368164
Persona5,anger,0.17402029037475586
Persona5,anger,0.1700286865234375
Persona5,anger,0.17403459548950195
Persona5,anger,0.1800243854522705
Persona5,anger,0.19400882720947266
Persona5,anger,0.1740260124206543
Persona5,anger,0.17001819610595703
Persona5,anger,0.17600321769714355
Persona5,anger,0.18900346755981445
Persona5,anger,0.1740255355834961
Persona5,anger,0.167022705078125
Persona5,anger,0.16903018951416016
Persona5,anger,0.19800281524658203
Persona5,anger,0.1800229549407959
Persona5,anger,0.1750197410583496
Persona5,anger,0.17699646949768066
Persona5,anger,0.17701244354248047
Persona5,anger,0.18701767921447754
Persona5,anger,0.17500877380371094
Persona5,anger,0.18900752067565918
Persona5,anger,0.18800735473632812
Persona5,anger,0.17101359367370605
Persona5,anger,0.18802571296691895
Persona5,anger,0.18700766563415527
Persona5,anger,0.18300366401672363
Persona5,anger,0.17902040481567383
